command,num_steps,avg_position_error,avg_orientation_error,position_error_rate,orientation_error_rate,position_r_squared,orientation_r_squared,max_position_error,min_position_error,max_orientation_error,min_orientation_error,position_error_pct_change,orientation_error_pct_change
0,101,0.40566428256506964,0.4092927383314265,-0.00029399015352208024,-0.002435596100313412,0.7445933549445379,0.3714712916167062,0.4465565383434295,0.3965991139411926,1.0926663875579834,0.3552868068218231,-11.1872562850746,-67.48442060015601
1,101,0.48150951702996053,0.4211525256090825,-9.504793477599957e-05,-0.00039729096893661585,0.9524786857783768,0.7367655786286218,0.4881560504436493,0.4777673184871673,0.4761169850826263,0.4093614816665649,-2.12815798289101,-14.02081956905539
2,101,0.41102547486229696,0.5399781276683996,-2.641459988797876e-05,0.00013090727561146425,0.9384186738940646,0.2873113007080609,0.4134169816970825,0.4098331928253174,0.5684356689453125,0.5293439626693726,-0.8668702618488561,-3.6110766247013664
