command,num_steps,avg_position_error,avg_orientation_error,position_error_rate,orientation_error_rate,position_r_squared,orientation_r_squared,max_position_error,min_position_error,max_orientation_error,min_orientation_error,position_error_pct_change,orientation_error_pct_change
0,101,0.1722150509900386,0.45863177476100403,-0.0009156678994519813,-0.0018898507470593733,0.11856880913956577,0.20801971692750607,0.6174915432929993,0.1379018723964691,0.8149603605270386,0.0598168559372425,-73.36321232025094,44.43908879958954
1,101,0.10056386969172125,0.5954334263754363,0.0004955793435516649,-0.0008555945346156867,0.8984149311774857,0.704054661887768,0.1185720339417457,0.0632940679788589,0.6916857957839966,0.5733880996704102,64.40295408340367,-13.339127627251054
2,101,0.3460250228348345,0.8864952101565824,-0.0007373748321344356,0.0017267414866732383,0.6239369911679564,0.669501577761166,0.4803813099861145,0.3219707608222961,0.932285487651825,0.6938379406929016,-32.97600174502986,20.132680671548645
3,101,0.25161284827949976,0.5258127720934329,-0.0004814830948324764,0.0008065487200532055,0.22933999320937615,0.11366087740612664,0.4408645033836365,0.2412755042314529,0.5615636110305786,0.1252369731664657,-45.27218626592465,38.52379988481956
4,101,0.22285953665723895,0.5969114592759917,-1.0527808373239572e-05,-0.0012962562571310623,0.0078102664783165476,0.6403803654948843,0.2433437705039978,0.2203704565763473,0.75994473695755,0.5632902383804321,-8.04627579617167,-20.42158587730256
5,101,0.36833680354722653,0.6739070120424328,-0.0006055057847229072,0.0005742106141916319,0.8678332462119022,0.3006069006750249,0.4297454059123993,0.3482312560081482,0.7791831493377686,0.6059907078742981,-18.968009612851386,-11.438097187658634
6,101,0.16324843908890635,0.8612954315572682,0.00010213801558099644,0.0013119166054972814,0.08131224941565962,0.16126334371533832,0.2322951853275299,0.1438286006450653,0.9062090516090392,0.3914121687412262,-28.076672457477592,124.77237604001276
7,101,0.05178295031632523,0.3660139491652498,9.852505265694412e-05,-0.0004797378382019063,0.16471862845878096,0.1199024325326662,0.0987333953380584,0.0348262749612331,0.7015472650527954,0.3542980253696441,-43.90307952777938,-49.485684379197636
8,101,0.2577560766793714,0.833841616564458,-0.0009077598223105791,-0.0005036022229880598,0.6204587706466618,0.17517377105953313,0.4268473088741302,0.2285913378000259,1.0505425930023191,0.8115212917327881,-46.44657865995039,-21.996240605769685
