step, command_counter, position_error, orientation_error
1819, 0, 0.14232836663722992, 0.4632188677787781
1820, 0, 0.14136002957820892, 0.42310631275177
1821, 0, 0.14053930342197418, 0.3840237259864807
1822, 0, 0.14001531898975372, 0.34876856207847595
1823, 0, 0.13953432440757751, 0.316007137298584
1824, 0, 0.1389920711517334, 0.28580087423324585
1825, 0, 0.13840466737747192, 0.2582581043243408
1826, 0, 0.13778603076934814, 0.23318986594676971
1827, 0, 0.13714265823364258, 0.21044404804706573
1828, 0, 0.1364772617816925, 0.18996664881706238
1829, 0, 0.13579674065113068, 0.17155452072620392
1830, 0, 0.13511255383491516, 0.15491682291030884
1831, 0, 0.13443011045455933, 0.139867901802063
1832, 0, 0.1337529420852661, 0.12621520459651947
1833, 0, 0.13308335840702057, 0.11379793286323547
1834, 0, 0.1324273943901062, 0.10246594995260239
1835, 0, 0.1318242847919464, 0.09236825257539749
1836, 0, 0.13133035600185394, 0.08366195857524872
1837, 0, 0.1309625208377838, 0.07641640305519104
1838, 0, 0.1307089477777481, 0.07052955031394958
1839, 0, 0.13054801523685455, 0.06597506999969482
1840, 0, 0.1304188221693039, 0.06232515349984169
1841, 0, 0.13029682636260986, 0.059443484991788864
1842, 0, 0.1301807165145874, 0.05717577785253525
1843, 0, 0.13007335364818573, 0.05540270730853081
1844, 0, 0.12997157871723175, 0.0540190227329731
1845, 0, 0.12987448275089264, 0.05296218767762184
1846, 0, 0.12978386878967285, 0.05220179632306099
1847, 0, 0.12969809770584106, 0.05169377848505974
1848, 0, 0.12960584461688995, 0.05267413333058357
1849, 0, 0.1295386105775833, 0.05488522723317146
1850, 0, 0.12948057055473328, 0.05784478411078453
1851, 0, 0.129434272646904, 0.06152541935443878
1852, 0, 0.1293998807668686, 0.06589449197053909
1853, 0, 0.12938320636749268, 0.06803429126739502
1854, 0, 0.12937183678150177, 0.06776063144207001
1855, 0, 0.12936851382255554, 0.06692148000001907
1856, 0, 0.1293638050556183, 0.06596144288778305
1857, 0, 0.1293562799692154, 0.0651896521449089
1858, 0, 0.12934696674346924, 0.06473607569932938
1859, 0, 0.12931913137435913, 0.06724360585212708
1860, 0, 0.12930496037006378, 0.07086988538503647
1861, 0, 0.1292937695980072, 0.0746741071343422
1862, 0, 0.12929368019104004, 0.07834632694721222
1863, 0, 0.12930908799171448, 0.08015286922454834
1864, 0, 0.12933175265789032, 0.07971034198999405
1865, 0, 0.12934476137161255, 0.08208723366260529
1866, 0, 0.12936900556087494, 0.08528562635183334
1867, 0, 0.12939216196537018, 0.08872963488101959
1868, 0, 0.1294209361076355, 0.09243058413267136
1869, 0, 0.1294662356376648, 0.09386958926916122
1870, 0, 0.12951907515525818, 0.09297765791416168
1871, 0, 0.12957563996315002, 0.09203676879405975
1872, 0, 0.12961040437221527, 0.09440027922391891
1873, 0, 0.12965203821659088, 0.0977461189031601
1874, 0, 0.12969349324703217, 0.10115167498588562
1875, 0, 0.1297435164451599, 0.10440191626548767
1876, 0, 0.12980018556118011, 0.10780193656682968
1877, 0, 0.12986281514167786, 0.11123734712600708
1878, 0, 0.1299433410167694, 0.11229611188173294
1879, 0, 0.13003316521644592, 0.11114483326673508
1880, 0, 0.13012568652629852, 0.11009582132101059
1881, 0, 0.13019134104251862, 0.11243817210197449
1882, 0, 0.13026341795921326, 0.1157718300819397
1883, 0, 0.1303345412015915, 0.11912469565868378
1884, 0, 0.13041511178016663, 0.12208070605993271
1885, 0, 0.13052476942539215, 0.12262216210365295
1886, 0, 0.13063915073871613, 0.12378441542387009
1887, 0, 0.13075889647006989, 0.12588132917881012
1888, 0, 0.13087938725948334, 0.12784114480018616
1889, 0, 0.13101333379745483, 0.12943994998931885
1890, 0, 0.13117104768753052, 0.12877286970615387
1891, 0, 0.13132436573505402, 0.12895457446575165
1892, 0, 0.13149304687976837, 0.1278584599494934
1893, 0, 0.13164176046848297, 0.1281663030385971
1894, 0, 0.13178904354572296, 0.12967371940612793
1895, 0, 0.13193340599536896, 0.13110484182834625
1896, 0, 0.13208356499671936, 0.13225078582763672
1897, 0, 0.13223934173583984, 0.13314372301101685
1898, 0, 0.1323988139629364, 0.1339271068572998
1899, 0, 0.13255904614925385, 0.1348096877336502
1900, 0, 0.13273607194423676, 0.1336759328842163
1901, 0, 0.13289426267147064, 0.13356037437915802
1902, 0, 0.13304930925369263, 0.13435284793376923
1903, 0, 0.13321547210216522, 0.13307581841945648
1904, 0, 0.13336552679538727, 0.13315996527671814
1905, 0, 0.13352961838245392, 0.13182489573955536
1906, 0, 0.13367030024528503, 0.13216376304626465
1907, 0, 0.13381172716617584, 0.13376446068286896
1908, 0, 0.13394984602928162, 0.1353410929441452
1909, 0, 0.1341061294078827, 0.13406749069690704
1910, 0, 0.13424432277679443, 0.1343717873096466
1911, 0, 0.13439872860908508, 0.1331143081188202
1912, 0, 0.13452987372875214, 0.13363273441791534
1913, 0, 0.1346624344587326, 0.13550758361816406
1914, 0, 0.13481079041957855, 0.13438791036605835
1915, 0, 0.13493980467319489, 0.13496650755405426
1916, 0, 0.1350880116224289, 0.1340038925409317
1917, 0, 0.13521115481853485, 0.13476167619228363
1918, 0, 0.1353350430727005, 0.13689933717250824
1919, 0, 0.13547803461551666, 0.1360737830400467
1920, 1, 0.21898463368415833, 0.55862957239151
1921, 1, 0.21780797839164734, 0.4985307455062866
1922, 1, 0.21665126085281372, 0.4447402060031891
1923, 1, 0.21561641991138458, 0.40110650658607483
1924, 1, 0.21469667553901672, 0.3652369976043701
1925, 1, 0.21387377381324768, 0.335460901260376
1926, 1, 0.21313215792179108, 0.31037765741348267
1927, 1, 0.21246501803398132, 0.28899431228637695
1928, 1, 0.21187898516654968, 0.27084025740623474
1929, 1, 0.21136395633220673, 0.25542378425598145
1930, 1, 0.21090981364250183, 0.24222898483276367
1931, 1, 0.21050842106342316, 0.2308409959077835
1932, 1, 0.21015344560146332, 0.22095461189746857
1933, 1, 0.20983749628067017, 0.2123144418001175
1934, 1, 0.2095562368631363, 0.20472723245620728
1935, 1, 0.20930643379688263, 0.19804175198078156
1936, 1, 0.20908309519290924, 0.1921234279870987
1937, 1, 0.20888368785381317, 0.18687070906162262
1938, 1, 0.20870590209960938, 0.18219555914402008
1939, 1, 0.20854736864566803, 0.17801666259765625
1940, 1, 0.20840640366077423, 0.17427346110343933
1941, 1, 0.20828086137771606, 0.1709131896495819
1942, 1, 0.2081717997789383, 0.16788901388645172
1943, 1, 0.20807677507400513, 0.16514816880226135
1944, 1, 0.20799413323402405, 0.16265253722667694
1945, 1, 0.2079237699508667, 0.16037964820861816
1946, 1, 0.20786263048648834, 0.15828803181648254
1947, 1, 0.20780929923057556, 0.1563296914100647
1948, 1, 0.20776280760765076, 0.1544925570487976
1949, 1, 0.20772281289100647, 0.15276581048965454
1950, 1, 0.20768989622592926, 0.15113911032676697
1951, 1, 0.20766286551952362, 0.1495950073003769
1952, 1, 0.20764054358005524, 0.14812563359737396
1953, 1, 0.20762312412261963, 0.14672674238681793
1954, 1, 0.20761123299598694, 0.14539453387260437
1955, 1, 0.2076038271188736, 0.1441158950328827
1956, 1, 0.20760083198547363, 0.14288513362407684
1957, 1, 0.2076016664505005, 0.1417037397623062
1958, 1, 0.20760640501976013, 0.14057058095932007
1959, 1, 0.20761510729789734, 0.1394841969013214
1960, 1, 0.20762740075588226, 0.13843291997909546
1961, 1, 0.20764225721359253, 0.13741251826286316
1962, 1, 0.2076602429151535, 0.13642966747283936
1963, 1, 0.20763331651687622, 0.12493298947811127
1964, 1, 0.2076423019170761, 0.12300463020801544
1965, 1, 0.20768381655216217, 0.12369122356176376
1966, 1, 0.20767773687839508, 0.11429371684789658
1967, 1, 0.20770107209682465, 0.113788902759552
1968, 1, 0.20771045982837677, 0.10626104474067688
1969, 1, 0.20774273574352264, 0.10678073018789291
1970, 1, 0.20776143670082092, 0.1006879061460495
1971, 1, 0.20779921114444733, 0.1018281877040863
1972, 1, 0.20782364904880524, 0.0967588797211647
1973, 1, 0.20786318182945251, 0.09826111048460007
1974, 1, 0.20789004862308502, 0.09390401840209961
1975, 1, 0.20793072879314423, 0.09562608599662781
1976, 1, 0.2079603523015976, 0.09177073836326599
1977, 1, 0.20800229907035828, 0.09362375736236572
1978, 1, 0.20803357660770416, 0.09011213481426239
1979, 1, 0.20807579159736633, 0.09205369651317596
1980, 1, 0.20810861885547638, 0.08878213167190552
1981, 1, 0.2081524133682251, 0.0907900333404541
1982, 1, 0.20818737149238586, 0.08768759667873383
1983, 1, 0.20823033154010773, 0.08974061161279678
1984, 1, 0.20826584100723267, 0.08675751090049744
1985, 1, 0.2083093822002411, 0.08885576575994492
1986, 1, 0.20834560692310333, 0.08596158772706985
1987, 1, 0.20838958024978638, 0.08809555321931839
1988, 1, 0.20842687785625458, 0.08526787161827087
1989, 1, 0.20847025513648987, 0.08743257075548172
1990, 1, 0.20850770175457, 0.08465634286403656
1991, 1, 0.20855173468589783, 0.08685023337602615
1992, 1, 0.20858970284461975, 0.08411260694265366
1993, 1, 0.20863375067710876, 0.08632946014404297
1994, 1, 0.20867297053337097, 0.08362638205289841
1995, 1, 0.2087174504995346, 0.08586429804563522
1996, 1, 0.20875628292560577, 0.08318723738193512
1997, 1, 0.20879970490932465, 0.08544189482927322
1998, 1, 0.20883868634700775, 0.0827941745519638
1999, 1, 0.2088816612958908, 0.08506542444229126
2000, 1, 0.20892107486724854, 0.08244219422340393
2001, 1, 0.2089637666940689, 0.08472500741481781
2002, 1, 0.20900285243988037, 0.08212557435035706
2003, 1, 0.2090452015399933, 0.08441995829343796
2004, 1, 0.20908412337303162, 0.08184120804071426
2005, 1, 0.20912587642669678, 0.08414126932621002
2006, 1, 0.20916445553302765, 0.08158440887928009
2007, 1, 0.2092062383890152, 0.08389180153608322
2008, 1, 0.20924508571624756, 0.0813576877117157
2009, 1, 0.20928579568862915, 0.0836656466126442
2010, 1, 0.20932506024837494, 0.08115220069885254
2011, 1, 0.2093648761510849, 0.08345820009708405
2012, 1, 0.2094026654958725, 0.08096712082624435
2013, 1, 0.20944231748580933, 0.08328336477279663
2014, 1, 0.20948003232479095, 0.08081553131341934
2015, 1, 0.20951899886131287, 0.08313437551259995
2016, 1, 0.20955651998519897, 0.08068390935659409
2017, 1, 0.2095947116613388, 0.08300142735242844
2018, 1, 0.20963190495967865, 0.08057166635990143
2019, 1, 0.20966953039169312, 0.08288710564374924
2020, 1, 0.20970633625984192, 0.08047556132078171
2021, 2, 0.29523345828056335, 1.0789543390274048
2022, 2, 0.28828492760658264, 0.9017922878265381
2023, 2, 0.28082817792892456, 0.7821847200393677
2024, 2, 0.2748893201351166, 0.6802717447280884
2025, 2, 0.27003544569015503, 0.6035428643226624
2026, 2, 0.2661406993865967, 0.5434812903404236
2027, 2, 0.2638259828090668, 0.5042358636856079
2028, 2, 0.26216620206832886, 0.4726954996585846
2029, 2, 0.2607225775718689, 0.4468090832233429
2030, 2, 0.25944405794143677, 0.42407163977622986
2031, 2, 0.25827643275260925, 0.40270838141441345
2032, 2, 0.2572011947631836, 0.3823925256729126
2033, 2, 0.25619006156921387, 0.3629702627658844
2034, 2, 0.25525999069213867, 0.34452953934669495
2035, 2, 0.2544267773628235, 0.32746222615242004
2036, 2, 0.25372588634490967, 0.31391286849975586
2037, 2, 0.2531348168849945, 0.3031143248081207
2038, 2, 0.25261732935905457, 0.29383453726768494
2039, 2, 0.2521529197692871, 0.28582313656806946
2040, 2, 0.25173184275627136, 0.27898314595222473
2041, 2, 0.25134849548339844, 0.2731828987598419
2042, 2, 0.25099584460258484, 0.2682402431964874
2043, 2, 0.25067418813705444, 0.2640579342842102
2044, 2, 0.2503794729709625, 0.26050856709480286
2045, 2, 0.25010645389556885, 0.25746166706085205
2046, 2, 0.24985405802726746, 0.2548429071903229
2047, 2, 0.24961897730827332, 0.2525738477706909
2048, 2, 0.24940063059329987, 0.25060218572616577
2049, 2, 0.24919739365577698, 0.24887005984783173
2050, 2, 0.24900779128074646, 0.24735035002231598
2051, 2, 0.24883055686950684, 0.24600288271903992
2052, 2, 0.24866501986980438, 0.244800865650177
2053, 2, 0.24851129949092865, 0.2437288612127304
2054, 2, 0.24836745858192444, 0.24276228249073029
2055, 2, 0.2482333481311798, 0.24189214408397675
2056, 2, 0.24810780584812164, 0.24110804498195648
2057, 2, 0.24798984825611115, 0.24039466679096222
2058, 2, 0.24788035452365875, 0.2397536337375641
2059, 2, 0.2477772980928421, 0.23916952311992645
2060, 2, 0.2476797103881836, 0.23863622546195984
2061, 2, 0.24758923053741455, 0.23815636336803436
2062, 2, 0.2475043088197708, 0.2377183437347412
2063, 2, 0.2474243938922882, 0.23731814324855804
2064, 2, 0.2473488748073578, 0.23695577681064606
2065, 2, 0.24727821350097656, 0.23662005364894867
2066, 2, 0.24721132218837738, 0.23631329834461212
2067, 2, 0.24714846909046173, 0.23603220283985138
2068, 2, 0.24708899855613708, 0.23577840626239777
2069, 2, 0.24703343212604523, 0.23554553091526031
2070, 2, 0.24698053300380707, 0.23533238470554352
2071, 2, 0.24693170189857483, 0.2351435124874115
2072, 2, 0.24688492715358734, 0.23496994376182556
2073, 2, 0.24684153497219086, 0.23481334745883942
2074, 2, 0.24680085480213165, 0.23466931283473969
2075, 2, 0.24675807356834412, 0.23451708257198334
2076, 2, 0.24672044813632965, 0.2343941628932953
2077, 2, 0.2466859668493271, 0.23429104685783386
2078, 2, 0.24665439128875732, 0.23420068621635437
2079, 2, 0.24662376940250397, 0.23411479592323303
2080, 2, 0.24659480154514313, 0.23403950035572052
2081, 2, 0.2465680092573166, 0.23397263884544373
2082, 2, 0.24654242396354675, 0.23391315340995789
2083, 2, 0.2465190887451172, 0.23386065661907196
2084, 2, 0.2464965134859085, 0.23381192982196808
2085, 2, 0.246475949883461, 0.2337741106748581
2086, 2, 0.2464563399553299, 0.2337409406900406
2087, 2, 0.24643796682357788, 0.23371422290802002
2088, 2, 0.24642148613929749, 0.2336919903755188
2089, 2, 0.24640430510044098, 0.2336706668138504
2090, 2, 0.246388778090477, 0.23365594446659088
2091, 2, 0.24637474119663239, 0.23364253342151642
2092, 2, 0.24636131525039673, 0.23363512754440308
2093, 2, 0.24634906649589539, 0.23363250494003296
2094, 2, 0.24633711576461792, 0.23363277316093445
2095, 2, 0.24632608890533447, 0.23363469541072845
2096, 2, 0.24631644785404205, 0.23364077508449554
2097, 2, 0.24630706012248993, 0.233648881316185
2098, 2, 0.24629807472229004, 0.23365874588489532
