step, command_counter, position_error, orientation_error
910, 0, 0.6285041570663452, 0.4365693926811218
911, 0, 0.6216926574707031, 0.2972898483276367
912, 0, 0.6182132363319397, 0.2756311297416687
913, 0, 0.6169090270996094, 0.3204740285873413
914, 0, 0.6151958107948303, 0.3545573651790619
915, 0, 0.6129080057144165, 0.37011054158210754
916, 0, 0.6102651953697205, 0.36821165680885315
917, 0, 0.6077427268028259, 0.36516517400741577
918, 0, 0.6056634783744812, 0.35052546858787537
919, 0, 0.6040225028991699, 0.32589292526245117
920, 0, 0.6026387214660645, 0.2998160719871521
921, 0, 0.601558268070221, 0.2800045907497406
922, 0, 0.6007260084152222, 0.2617972791194916
923, 0, 0.6000636219978333, 0.24448533356189728
924, 0, 0.5995417833328247, 0.22993765771389008
925, 0, 0.5991274118423462, 0.21881844103336334
926, 0, 0.5987938642501831, 0.21021611988544464
927, 0, 0.5985134840011597, 0.2028769552707672
928, 0, 0.5982581973075867, 0.19564425945281982
929, 0, 0.5980159044265747, 0.1886085867881775
930, 0, 0.5977872014045715, 0.1821005493402481
931, 0, 0.5975731611251831, 0.17619957029819489
932, 0, 0.5973735451698303, 0.1708962619304657
933, 0, 0.5971871018409729, 0.16614358127117157
934, 0, 0.5970133543014526, 0.16186711192131042
935, 0, 0.5968499779701233, 0.15799164772033691
936, 0, 0.5966963171958923, 0.1544436365365982
937, 0, 0.596551775932312, 0.15117573738098145
938, 0, 0.5964158773422241, 0.14812272787094116
939, 0, 0.5962901711463928, 0.1454041749238968
940, 0, 0.5961722135543823, 0.1428898572921753
941, 0, 0.5960614085197449, 0.1405400037765503
942, 0, 0.5959564447402954, 0.1383364200592041
943, 0, 0.5958577394485474, 0.13626010715961456
944, 0, 0.5957642793655396, 0.13429778814315796
945, 0, 0.5956761240959167, 0.13243842124938965
946, 0, 0.5955916047096252, 0.13066519796848297
947, 0, 0.5955118536949158, 0.12897789478302002
948, 0, 0.5954352617263794, 0.12736733257770538
949, 0, 0.5953624844551086, 0.1258258819580078
950, 0, 0.5952926278114319, 0.12435058504343033
951, 0, 0.5952262282371521, 0.12293427437543869
952, 0, 0.5951623916625977, 0.12157212942838669
953, 0, 0.5951014757156372, 0.12026680260896683
954, 0, 0.5950430035591125, 0.11901567876338959
955, 0, 0.5949873328208923, 0.11781323701143265
956, 0, 0.5949338674545288, 0.11665951460599899
957, 0, 0.5948826670646667, 0.11555445194244385
958, 0, 0.5948339700698853, 0.11452879756689072
959, 0, 0.5947881937026978, 0.113596111536026
960, 0, 0.5947306752204895, 0.11221528053283691
961, 0, 0.5946915745735168, 0.11265505105257034
962, 0, 0.5946601033210754, 0.11149591952562332
963, 0, 0.5946283340454102, 0.1107436865568161
964, 0, 0.5945957899093628, 0.11016391962766647
965, 0, 0.594562292098999, 0.10967101901769638
966, 0, 0.5945290923118591, 0.10925476998090744
967, 0, 0.5944964289665222, 0.10889776796102524
968, 0, 0.5944651961326599, 0.10859417915344238
969, 0, 0.5944351553916931, 0.10833673179149628
970, 0, 0.5944064259529114, 0.10812756419181824
971, 0, 0.5943792462348938, 0.10796105116605759
972, 0, 0.594353199005127, 0.10783615708351135
973, 0, 0.5943288207054138, 0.10775288194417953
974, 0, 0.5943053960800171, 0.10770747810602188
975, 0, 0.5942829847335815, 0.10770004987716675
976, 0, 0.5942619442939758, 0.10772622376680374
977, 0, 0.5942419171333313, 0.10778261721134186
978, 0, 0.5942227840423584, 0.10786819458007812
979, 0, 0.594204306602478, 0.10798326879739761
980, 0, 0.5941866636276245, 0.10812465846538544
981, 0, 0.5941696763038635, 0.10829178988933563
982, 0, 0.5941537022590637, 0.10847745090723038
983, 0, 0.5941383242607117, 0.10868595540523529
984, 0, 0.5941234230995178, 0.10891219973564148
985, 0, 0.594109296798706, 0.10916116088628769
986, 0, 0.5940956473350525, 0.10942131280899048
987, 0, 0.5940693616867065, 0.1096825897693634
988, 0, 0.5940331220626831, 0.1098165512084961
989, 0, 0.5940062403678894, 0.1096220538020134
990, 0, 0.5939855575561523, 0.1093975380063057
991, 0, 0.5939679741859436, 0.10916288197040558
992, 0, 0.5939501523971558, 0.10893543809652328
993, 0, 0.5939562916755676, 0.11053921282291412
994, 0, 0.5939477682113647, 0.11041201651096344
995, 0, 0.5939157009124756, 0.110483817756176
996, 0, 0.5939080715179443, 0.11168466508388519
997, 0, 0.5939074158668518, 0.111483134329319
998, 0, 0.593900740146637, 0.11179409176111221
999, 0, 0.593873918056488, 0.11226251721382141
1000, 0, 0.5938316583633423, 0.1125485897064209
1001, 0, 0.5938188433647156, 0.11360925436019897
1002, 0, 0.5938040614128113, 0.11375200003385544
1003, 0, 0.59377121925354, 0.11407870799303055
1004, 0, 0.593762218952179, 0.11469072848558426
1005, 0, 0.5937511920928955, 0.11493302881717682
1006, 0, 0.5937197208404541, 0.11534512042999268
1007, 0, 0.5936919450759888, 0.11546328663825989
1008, 0, 0.5936676263809204, 0.11560941487550735
1009, 0, 0.5936458706855774, 0.11578233540058136
1010, 0, 0.5936252474784851, 0.115991972386837
1011, 1, 0.711610734462738, 0.312043160200119
1012, 1, 0.7102687954902649, 0.26914718747138977
1013, 1, 0.708808422088623, 0.24476777017116547
1014, 1, 0.708096981048584, 0.232900932431221
1015, 1, 0.7077112197875977, 0.2269667237997055
1016, 1, 0.7074005007743835, 0.223100483417511
1017, 1, 0.7071496248245239, 0.22006921470165253
1018, 1, 0.7069457769393921, 0.21755540370941162
1019, 1, 0.7067784070968628, 0.21542532742023468
1020, 1, 0.706638514995575, 0.21360762417316437
1021, 1, 0.706520676612854, 0.21204568445682526
1022, 1, 0.7064203023910522, 0.2107047438621521
1023, 1, 0.7063348293304443, 0.20953349769115448
1024, 1, 0.7062615752220154, 0.2085430920124054
1025, 1, 0.7061991095542908, 0.20768214762210846
1026, 1, 0.7061446309089661, 0.20691683888435364
1027, 1, 0.7060955166816711, 0.20622818171977997
1028, 1, 0.7060519456863403, 0.20561015605926514
1029, 1, 0.7059599161148071, 0.20519936084747314
1030, 1, 0.7059246301651001, 0.202667698264122
1031, 1, 0.7058395743370056, 0.20289480686187744
1032, 1, 0.7058137059211731, 0.20047922432422638
1033, 1, 0.705745279788971, 0.20098696649074554
1034, 1, 0.7057309746742249, 0.19861584901809692
1035, 1, 0.7056791186332703, 0.1993217021226883
1036, 1, 0.7056761980056763, 0.1969779133796692
1037, 1, 0.7056381702423096, 0.19785428047180176
1038, 1, 0.7056102156639099, 0.1964171975851059
1039, 1, 0.7055842876434326, 0.19527177512645721
1040, 1, 0.7055916786193848, 0.19315040111541748
1041, 1, 0.7055724859237671, 0.19435803592205048
1042, 1, 0.7055594325065613, 0.19315357506275177
1043, 1, 0.7055501937866211, 0.19216960668563843
1044, 1, 0.7055715918540955, 0.19000400602817535
1045, 1, 0.705569863319397, 0.1914277970790863
1046, 1, 0.705569326877594, 0.19038593769073486
1047, 1, 0.7055712938308716, 0.18956081569194794
1048, 1, 0.7056007981300354, 0.1873692274093628
1049, 1, 0.7056118845939636, 0.1889670491218567
1050, 1, 0.7056201100349426, 0.1880839765071869
1051, 1, 0.7056301832199097, 0.18739864230155945
1052, 1, 0.7056384086608887, 0.1867634505033493
1053, 1, 0.7056474685668945, 0.18615217506885529
1054, 1, 0.7056573629379272, 0.18555018305778503
1055, 1, 0.7056694030761719, 0.18495798110961914
1056, 1, 0.7056835293769836, 0.1843751072883606
1057, 1, 0.7056994438171387, 0.18380238115787506
1058, 1, 0.7057173848152161, 0.1832384169101715
1059, 1, 0.7057368755340576, 0.1826869398355484
1060, 1, 0.705758273601532, 0.1821492314338684
1061, 1, 0.7057808637619019, 0.18162629008293152
1062, 1, 0.7058045268058777, 0.18111500144004822
1063, 1, 0.7058295011520386, 0.18061710894107819
1064, 1, 0.7058558464050293, 0.18013042211532593
1065, 1, 0.7058813571929932, 0.17967307567596436
1066, 1, 0.7059010863304138, 0.1793077439069748
1067, 1, 0.7059198617935181, 0.178987056016922
1068, 1, 0.7059394121170044, 0.17867185175418854
1069, 1, 0.7059596180915833, 0.17836980521678925
1070, 1, 0.7059803605079651, 0.1780742108821869
1071, 1, 0.7060011029243469, 0.1777869611978531
1072, 1, 0.7060226202011108, 0.1775047332048416
1073, 1, 0.7060437798500061, 0.17722883820533752
1074, 1, 0.7060650587081909, 0.17695926129817963
1075, 1, 0.7060864567756653, 0.17669488489627838
1076, 1, 0.7061078548431396, 0.17643557488918304
1077, 1, 0.7061289548873901, 0.1761801391839981
1078, 1, 0.7061498761177063, 0.17593124508857727
1079, 1, 0.7061704397201538, 0.17568865418434143
1080, 1, 0.7061905264854431, 0.17544715106487274
1081, 1, 0.7062103152275085, 0.1752098649740219
1082, 1, 0.7062299251556396, 0.17497923970222473
1083, 1, 0.706249475479126, 0.1747521162033081
1084, 1, 0.7062686681747437, 0.17452770471572876
1085, 1, 0.7062872648239136, 0.17430788278579712
1086, 1, 0.7063053846359253, 0.17409317195415497
1087, 1, 0.7063235640525818, 0.17388097941875458
1088, 1, 0.7063407301902771, 0.17367248237133026
1089, 1, 0.7063574194908142, 0.17346854507923126
1090, 1, 0.7063736915588379, 0.17326900362968445
1091, 1, 0.7063892483711243, 0.17307373881340027
1092, 1, 0.7064042091369629, 0.17288002371788025
1093, 1, 0.706418514251709, 0.17269177734851837
1094, 1, 0.7064326405525208, 0.1725035160779953
1095, 1, 0.70644611120224, 0.17232055962085724
1096, 1, 0.706458568572998, 0.17214542627334595
1097, 1, 0.7064706087112427, 0.17196792364120483
1098, 1, 0.7064821124076843, 0.17179420590400696
1099, 1, 0.7064938545227051, 0.17162472009658813
1100, 1, 0.7065041065216064, 0.17145797610282898
1101, 1, 0.7065137028694153, 0.17129972577095032
1102, 1, 0.7065227627754211, 0.1711403876543045
1103, 1, 0.706531286239624, 0.17097733914852142
1104, 1, 0.7065395712852478, 0.1708252727985382
1105, 1, 0.7065467834472656, 0.17067040503025055
1106, 1, 0.7065532207489014, 0.1705261617898941
1107, 1, 0.706559419631958, 0.17038293182849884
1108, 1, 0.7065652012825012, 0.17023934423923492
1109, 1, 0.7065706849098206, 0.17009246349334717
1110, 1, 0.706575334072113, 0.1699625551700592
1111, 1, 0.706579327583313, 0.1698303371667862
1112, 2, 0.7600425481796265, 0.7070621252059937
1113, 2, 0.7595508098602295, 0.5686200261116028
1114, 2, 0.7598722577095032, 0.5397019386291504
1115, 2, 0.7584114074707031, 0.502571702003479
1116, 2, 0.7542363405227661, 0.4278595745563507
1117, 2, 0.7486571073532104, 0.35991430282592773
1118, 2, 0.7430046200752258, 0.30205515027046204
1119, 2, 0.7379817366600037, 0.2536752223968506
1120, 2, 0.7337445616722107, 0.2146531492471695
1121, 2, 0.7301910519599915, 0.18384869396686554
1122, 2, 0.7272630929946899, 0.16035427153110504
1123, 2, 0.7248409986495972, 0.141676127910614
1124, 2, 0.7227959632873535, 0.1257171332836151
1125, 2, 0.7210374474525452, 0.11226066201925278
1126, 2, 0.7194966673851013, 0.10078241676092148
1127, 2, 0.7181411981582642, 0.09117303788661957
1128, 2, 0.7169501781463623, 0.08340847492218018
1129, 2, 0.7158966064453125, 0.07722324877977371
1130, 2, 0.7149478793144226, 0.07215794175863266
1131, 2, 0.714070200920105, 0.06786247342824936
1132, 2, 0.7132524251937866, 0.06433162093162537
1133, 2, 0.7124900221824646, 0.0615556538105011
1134, 2, 0.7117779850959778, 0.05947771668434143
1135, 2, 0.7111116051673889, 0.057995859533548355
1136, 2, 0.7104856967926025, 0.056973498314619064
1137, 2, 0.7098975777626038, 0.05633089691400528
1138, 2, 0.7093443274497986, 0.0559745691716671
1139, 2, 0.7088223695755005, 0.055816732347011566
