command,num_steps,avg_position_error,avg_orientation_error,position_error_rate,orientation_error_rate,position_r_squared,orientation_r_squared,max_position_error,min_position_error,max_orientation_error,min_orientation_error,position_error_pct_change,orientation_error_pct_change
0,202,0.17574437792495926,0.38298270637446113,0.0011846688034330868,0.000661203311849372,0.2401240517519461,0.06166275492447788,0.7985281348228455,0.0320509523153305,1.3251116275787354,0.2218377590179443,-66.12162994634875,-52.022944976520414
1,202,0.10404553695923027,0.5366837189044102,-1.073139522936268e-05,-0.002209962169905861,0.0003459469075590288,0.7717921535981781,0.3242288827896118,0.0777259245514869,1.091602802276611,0.3909341990947723,-47.49820979678063,-49.38316303972945
2,202,0.28103307494432617,0.9894237896003345,-0.0001586516370940981,-0.0017163356075220728,0.3308094178681246,0.778643914838557,0.3619066774845123,0.2477049827575683,1.3797632455825806,0.7887052893638611,-20.22911378944226,-36.32289246522444
3,202,0.2477480779484947,0.43453514251378506,-0.0008928339927458428,-0.004135519506399691,0.5958439821592618,0.7515772503868355,0.5385147929191589,0.1795309334993362,1.0659832954406738,0.1383006870746612,-62.08778434475289,-69.09460996027605
4,202,0.26345666911047283,0.5664475985092692,-0.0006287799449882789,-0.0024328454552317736,0.8411925136291352,0.837114236016141,0.3909783065319061,0.2158372849225998,1.0032504796981812,0.3859081566333771,-43.96853221920756,-47.98335892201358
5,202,0.29806686517330677,0.8497420136291202,-0.00011563040522938756,-0.003701944693962019,0.18213456294579905,0.808041121763254,0.3188225030899048,0.2111034095287323,1.6767240762710571,0.6102316975593567,-4.694957593325341,-63.605561058033196
6,202,0.15334811677584553,0.5026108980326369,1.001416043336701e-05,-0.004264288199287467,2.8338354542688053e-05,0.3762362460840103,0.7020934224128723,0.0392600186169147,1.724567413330078,0.1763371229171753,-47.10868800200029,-62.58255860707672
7,107,0.23183167788469902,0.5402309245595308,-0.0017819469498112815,-0.000702969705230047,0.25778427005841514,0.1804273444831216,0.8062894344329834,0.1909926533699035,0.8571439385414124,0.4207087755203247,-64.64670592352549,23.66719738770773
8,101,0.23452422008065893,0.6022425801447122,0.0005593334595755775,9.201178942298797e-05,0.45071608362086807,0.010969088428133586,0.2469088435173034,0.1281897872686386,0.6468074917793274,0.4315044283866882,20.263826320677552,5.347300770430839
