step, command_counter, position_error, orientation_error
1, 0, 0.4773351550102234, 0.9736328721046448
2, 0, 0.4451306164264679, 0.7345054149627686
3, 0, 0.40863001346588135, 0.4536561071872711
4, 0, 0.39363572001457214, 0.22593292593955994
5, 0, 0.3915494382381439, 0.1121649518609047
6, 0, 0.3887491524219513, 0.08353424072265625
7, 0, 0.3856297731399536, 0.08720579743385315
8, 0, 0.3821166455745697, 0.10699521750211716
9, 0, 0.37932267785072327, 0.12128596752882004
10, 0, 0.37688300013542175, 0.1339472085237503
11, 0, 0.3747994303703308, 0.1447991132736206
12, 0, 0.37300315499305725, 0.15428607165813446
13, 0, 0.37141871452331543, 0.1628843992948532
14, 0, 0.3700088858604431, 0.1706712245941162
15, 0, 0.3687516450881958, 0.17761465907096863
16, 0, 0.3676293194293976, 0.18368791043758392
17, 0, 0.3666195571422577, 0.18899022042751312
18, 0, 0.3657037913799286, 0.19359758496284485
19, 0, 0.36485758423805237, 0.19773030281066895
20, 0, 0.36405766010284424, 0.2015809565782547
21, 0, 0.3632974624633789, 0.20518623292446136
22, 0, 0.36257362365722656, 0.2085568904876709
23, 0, 0.3618833124637604, 0.21170371770858765
24, 0, 0.3612239360809326, 0.21463748812675476
25, 0, 0.36059367656707764, 0.2173750251531601
26, 0, 0.35999080538749695, 0.21992333233356476
27, 0, 0.3594142198562622, 0.22228167951107025
28, 0, 0.3588606119155884, 0.22444362938404083
29, 0, 0.35832881927490234, 0.2264242172241211
30, 0, 0.3578193783760071, 0.22823072969913483
31, 0, 0.35732921957969666, 0.2298731952905655
32, 0, 0.35685738921165466, 0.23135259747505188
33, 0, 0.3564039468765259, 0.23267270624637604
34, 0, 0.3559679687023163, 0.23382659256458282
35, 0, 0.3555481433868408, 0.23483441770076752
36, 0, 0.3551434576511383, 0.23570676147937775
37, 0, 0.3547515273094177, 0.2364601194858551
38, 0, 0.3543732166290283, 0.23709352314472198
39, 0, 0.3540070354938507, 0.23762334883213043
40, 0, 0.3536524772644043, 0.23805652558803558
41, 0, 0.35330820083618164, 0.23840288817882538
42, 0, 0.35297390818595886, 0.23868052661418915
43, 0, 0.3526481091976166, 0.23888850212097168
44, 0, 0.35233205556869507, 0.2390250265598297
45, 0, 0.3520238697528839, 0.239106684923172
46, 0, 0.3517242670059204, 0.23913204669952393
47, 0, 0.35143256187438965, 0.239099383354187
48, 0, 0.35114794969558716, 0.23901942372322083
49, 0, 0.35086995363235474, 0.2389020472764969
50, 0, 0.35059842467308044, 0.23874308168888092
